tour,snapshot_date,player_id,display_name,full_name,rank,rank_points,source_url,fetched_at_utc
atp,2025-03-03,S0AG,J. Sinner,Jannik Sinner,1,11330,https://www.atptour.com/en/rankings/singles?dateWeek=2025-03-03&rankRange=0-5000,2026-03-22T00:41:00Z
atp,2025-03-03,Z355,A. Zverev,Alexander Zverev,2,8135,https://www.atptour.com/en/rankings/singles?dateWeek=2025-03-03&rankRange=0-5000,2026-03-22T00:41:00Z
atp,2025-03-03,A0E2,C. Alcaraz,Carlos Alcaraz,3,7510,https://www.atptour.com/en/rankings/singles?dateWeek=2025-03-03&rankRange=0-5000,2026-03-22T00:41:00Z
atp,2025-03-03,FB98,T. Fritz,Taylor Fritz,4,4900,https://www.atptour.com/en/rankings/singles?dateWeek=2025-03-03&rankRange=0-5000,2026-03-22T00:41:00Z
atp,2025-03-03,RH16,C. Ruud,Casper Ruud,5,4045,https://www.atptour.com/en/rankings/singles?dateWeek=2025-03-03&rankRange=0-5000,2026-03-22T00:41:00Z
atp,2025-03-03,MM58,D. Medvedev,Daniil Medvedev,6,3930,https://www.atptour.com/en/rankings/singles?dateWeek=2025-03-03&rankRange=0-5000,2026-03-22T00:41:00Z
atp,2025-03-03,D643,N. Djokovic,Novak Djokovic,7,3900,https://www.atptour.com/en/rankings/singles?dateWeek=2025-03-03&rankRange=0-5000,2026-03-22T00:41:00Z
atp,2025-03-03,RE44,A. Rublev,Andrey Rublev,8,3480,https://www.atptour.com/en/rankings/singles?dateWeek=2025-03-03&rankRange=0-5000,2026-03-22T00:41:00Z
atp,2025-03-03,TE51,S. Tsitsipas,Stefanos Tsitsipas,9,3405,https://www.atptour.com/en/rankings/singles?dateWeek=2025-03-03&rankRange=0-5000,2026-03-22T00:41:00Z
atp,2025-03-03,DH58,A. de Minaur,Alex De Minaur,10,3335,https://www.atptour.com/en/rankings/singles?dateWeek=2025-03-03&rankRange=0-5000,2026-03-22T00:41:00Z
atp,2025-03-03,PL56,T. Paul,Tommy Paul,11,3330,https://www.atptour.com/en/rankings/singles?dateWeek=2025-03-03&rankRange=0-5000,2026-03-22T00:41:00Z
atp,2025-03-03,S0S1,B. Shelton,Ben Shelton,12,2880,https://www.atptour.com/en/rankings/singles?dateWeek=2025-03-03&rankRange=0-5000,2026-03-22T00:41:00Z
atp,2025-03-03,R0DG,H. Rune,Holger Rune,13,2820,https://www.atptour.com/en/rankings/singles?dateWeek=2025-03-03&rankRange=0-5000,2026-03-22T00:41:00Z
atp,2025-03-03,D0CO,J. Draper,Jack Draper,14,2810,https://www.atptour.com/en/rankings/singles?dateWeek=2025-03-03&rankRange=0-5000,2026-03-22T00:41:00Z
atp,2025-03-03,D875,G. Dimitrov,Grigor Dimitrov,15,2745,https://www.atptour.com/en/rankings/singles?dateWeek=2025-03-03&rankRange=0-5000,2026-03-22T00:41:00Z
atp,2025-03-03,M0EJ,L. Musetti,Lorenzo Musetti,16,2650,https://www.atptour.com/en/rankings/singles?dateWeek=2025-03-03&rankRange=0-5000,2026-03-22T00:41:00Z
atp,2025-03-03,TD51,F. Tiafoe,Frances Tiafoe,17,2485,https://www.atptour.com/en/rankings/singles?dateWeek=2025-03-03&rankRange=0-5000,2026-03-22T00:41:00Z
atp,2025-03-03,AG37,F. Auger-Aliassime,Felix Auger Aliassime,18,2455,https://www.atptour.com/en/rankings/singles?dateWeek=2025-03-03&rankRange=0-5000,2026-03-22T00:41:00Z
