tour,snapshot_date,player_id,display_name,full_name,rank,rank_points,source_url,fetched_at_utc
atp,2023-01-02,A0E2,C. Alcaraz,Carlos Alcaraz,1,6820,https://www.atptour.com/en/rankings/singles?dateWeek=2023-01-02&rankRange=0-5000,2026-03-22T00:50:16Z
atp,2023-01-02,N409,R. Nadal,Rafael Nadal,2,6020,https://www.atptour.com/en/rankings/singles?dateWeek=2023-01-02&rankRange=0-5000,2026-03-22T00:50:16Z
atp,2023-01-02,RH16,C. Ruud,Casper Ruud,3,5820,https://www.atptour.com/en/rankings/singles?dateWeek=2023-01-02&rankRange=0-5000,2026-03-22T00:50:16Z
atp,2023-01-02,TE51,S. Tsitsipas,Stefanos Tsitsipas,4,5550,https://www.atptour.com/en/rankings/singles?dateWeek=2023-01-02&rankRange=0-5000,2026-03-22T00:50:16Z
atp,2023-01-02,D643,N. Djokovic,Novak Djokovic,5,4820,https://www.atptour.com/en/rankings/singles?dateWeek=2023-01-02&rankRange=0-5000,2026-03-22T00:50:16Z
atp,2023-01-02,AG37,F. Auger-Aliassime,Felix Auger Aliassime,6,4195,https://www.atptour.com/en/rankings/singles?dateWeek=2023-01-02&rankRange=0-5000,2026-03-22T00:50:16Z
atp,2023-01-02,MM58,D. Medvedev,Daniil Medvedev,7,4065,https://www.atptour.com/en/rankings/singles?dateWeek=2023-01-02&rankRange=0-5000,2026-03-22T00:50:16Z
atp,2023-01-02,RE44,A. Rublev,Andrey Rublev,8,3930,https://www.atptour.com/en/rankings/singles?dateWeek=2023-01-02&rankRange=0-5000,2026-03-22T00:50:16Z
atp,2023-01-02,FB98,T. Fritz,Taylor Fritz,9,3355,https://www.atptour.com/en/rankings/singles?dateWeek=2023-01-02&rankRange=0-5000,2026-03-22T00:50:16Z
atp,2023-01-02,HB71,H. Hurkacz,Hubert Hurkacz,10,2905,https://www.atptour.com/en/rankings/singles?dateWeek=2023-01-02&rankRange=0-5000,2026-03-22T00:50:16Z
atp,2023-01-02,R0DG,H. Rune,Holger Rune,11,2888,https://www.atptour.com/en/rankings/singles?dateWeek=2023-01-02&rankRange=0-5000,2026-03-22T00:50:16Z
atp,2023-01-02,Z355,A. Zverev,Alexander Zverev,12,2700,https://www.atptour.com/en/rankings/singles?dateWeek=2023-01-02&rankRange=0-5000,2026-03-22T00:50:16Z
atp,2023-01-02,CD85,P. Carreno Busta,Pablo Carreno Busta,13,2495,https://www.atptour.com/en/rankings/singles?dateWeek=2023-01-02&rankRange=0-5000,2026-03-22T00:50:16Z
atp,2023-01-02,N771,C. Norrie,Cameron Norrie,14,2445,https://www.atptour.com/en/rankings/singles?dateWeek=2023-01-02&rankRange=0-5000,2026-03-22T00:50:16Z
