tour,snapshot_date,player_id,display_name,full_name,rank,rank_points,source_url,fetched_at_utc
atp,2025-02-17,S0AG,J. Sinner,Jannik Sinner,1,11330,https://www.atptour.com/en/rankings/singles?dateWeek=2025-02-17&rankRange=0-5000,2026-03-22T00:40:53Z
atp,2025-02-17,Z355,A. Zverev,Alexander Zverev,2,8135,https://www.atptour.com/en/rankings/singles?dateWeek=2025-02-17&rankRange=0-5000,2026-03-22T00:40:53Z
atp,2025-02-17,A0E2,C. Alcaraz,Carlos Alcaraz,3,7410,https://www.atptour.com/en/rankings/singles?dateWeek=2025-02-17&rankRange=0-5000,2026-03-22T00:40:53Z
atp,2025-02-17,FB98,T. Fritz,Taylor Fritz,4,4900,https://www.atptour.com/en/rankings/singles?dateWeek=2025-02-17&rankRange=0-5000,2026-03-22T00:40:53Z
atp,2025-02-17,RH16,C. Ruud,Casper Ruud,5,4480,https://www.atptour.com/en/rankings/singles?dateWeek=2025-02-17&rankRange=0-5000,2026-03-22T00:40:53Z
atp,2025-02-17,MM58,D. Medvedev,Daniil Medvedev,6,3930,https://www.atptour.com/en/rankings/singles?dateWeek=2025-02-17&rankRange=0-5000,2026-03-22T00:40:53Z
atp,2025-02-17,D643,N. Djokovic,Novak Djokovic,7,3900,https://www.atptour.com/en/rankings/singles?dateWeek=2025-02-17&rankRange=0-5000,2026-03-22T00:40:53Z
atp,2025-02-17,DH58,A. de Minaur,Alex De Minaur,8,3735,https://www.atptour.com/en/rankings/singles?dateWeek=2025-02-17&rankRange=0-5000,2026-03-22T00:40:53Z
atp,2025-02-17,PL56,T. Paul,Tommy Paul,9,3280,https://www.atptour.com/en/rankings/singles?dateWeek=2025-02-17&rankRange=0-5000,2026-03-22T00:40:53Z
atp,2025-02-17,RE44,A. Rublev,Andrey Rublev,10,3220,https://www.atptour.com/en/rankings/singles?dateWeek=2025-02-17&rankRange=0-5000,2026-03-22T00:40:53Z
atp,2025-02-17,TE51,S. Tsitsipas,Stefanos Tsitsipas,11,3095,https://www.atptour.com/en/rankings/singles?dateWeek=2025-02-17&rankRange=0-5000,2026-03-22T00:40:53Z
atp,2025-02-17,R0DG,H. Rune,Holger Rune,12,2970,https://www.atptour.com/en/rankings/singles?dateWeek=2025-02-17&rankRange=0-5000,2026-03-22T00:40:53Z
atp,2025-02-17,S0S1,B. Shelton,Ben Shelton,13,2930,https://www.atptour.com/en/rankings/singles?dateWeek=2025-02-17&rankRange=0-5000,2026-03-22T00:40:53Z
atp,2025-02-17,HH26,U. Humbert,Ugo Humbert,14,2865,https://www.atptour.com/en/rankings/singles?dateWeek=2025-02-17&rankRange=0-5000,2026-03-22T00:40:53Z
atp,2025-02-17,D875,G. Dimitrov,Grigor Dimitrov,15,2745,https://www.atptour.com/en/rankings/singles?dateWeek=2025-02-17&rankRange=0-5000,2026-03-22T00:40:53Z
atp,2025-02-17,D0CO,J. Draper,Jack Draper,16,2680,https://www.atptour.com/en/rankings/singles?dateWeek=2025-02-17&rankRange=0-5000,2026-03-22T00:40:53Z
atp,2025-02-17,M0EJ,L. Musetti,Lorenzo Musetti,17,2650,https://www.atptour.com/en/rankings/singles?dateWeek=2025-02-17&rankRange=0-5000,2026-03-22T00:40:53Z
atp,2025-02-17,TD51,F. Tiafoe,Frances Tiafoe,18,2485,https://www.atptour.com/en/rankings/singles?dateWeek=2025-02-17&rankRange=0-5000,2026-03-22T00:40:53Z
atp,2025-02-17,F0F1,A. Fils,Arthur Fils,19,2355,https://www.atptour.com/en/rankings/singles?dateWeek=2025-02-17&rankRange=0-5000,2026-03-22T00:40:53Z
