tour,snapshot_date,player_id,display_name,full_name,rank,rank_points,source_url,fetched_at_utc
atp,2025-08-18,S0AG,J. Sinner,Jannik Sinner,1,11480,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,A0E2,C. Alcaraz,Carlos Alcaraz,2,9590,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,Z355,A. Zverev,Alexander Zverev,3,6230,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,FB98,T. Fritz,Taylor Fritz,4,5575,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,D0CO,J. Draper,Jack Draper,5,4440,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,S0S1,B. Shelton,Ben Shelton,6,4280,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,D643,N. Djokovic,Novak Djokovic,7,4130,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,DH58,A. de Minaur,Alex De Minaur,8,3545,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,KE29,K. Khachanov,Karen Khachanov,9,3240,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,M0EJ,L. Musetti,Lorenzo Musetti,10,3205,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,R0DG,H. Rune,Holger Rune,11,3050,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,RH16,C. Ruud,Casper Ruud,12,2905,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,MM58,D. Medvedev,Daniil Medvedev,13,2760,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,PL56,T. Paul,Tommy Paul,14,2610,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,RE44,A. Rublev,Andrey Rublev,15,2610,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,M0NI,J. Mensik,Jakub Mensik,16,2430,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,TD51,F. Tiafoe,Frances Tiafoe,17,2340,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,DH50,A. Davidovich Fokina,Alejandro Davidovich Fokina,18,2185,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,C0AU,F. Cerundolo,Francisco Cerundolo,19,2135,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,F0F1,A. Fils,Arthur Fils,20,2120,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,L0BV,J. Lehecka,Jiri Lehecka,21,2115,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,M0FH,T. Machac,Tomas Machac,22,2110,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,HH26,U. Humbert,Ugo Humbert,23,2085,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,BK92,A. Bublik,Alexander Bublik,24,2055,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,D875,G. Dimitrov,Grigor Dimitrov,25,2045,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,C0E9,F. Cobolli,Flavio Cobolli,26,2040,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,AG37,F. Auger-Aliassime,Felix Auger Aliassime,27,1965,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,TE51,S. Tsitsipas,Stefanos Tsitsipas,28,1790,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
atp,2025-08-18,SU55,D. Shapovalov,Denis Shapovalov,29,1748,https://www.atptour.com/en/rankings/singles?dateWeek=2025-08-18&rankRange=0-5000,2026-03-22T00:42:08Z
