tour,snapshot_date,player_id,display_name,full_name,rank,rank_points,source_url,fetched_at_utc
atp,2025-09-29,A0E2,C. Alcaraz,Carlos Alcaraz,1,11540,https://www.atptour.com/en/rankings/singles?dateWeek=2025-09-29&rankRange=0-5000,2026-03-22T00:42:28Z
atp,2025-09-29,S0AG,J. Sinner,Jannik Sinner,2,10950,https://www.atptour.com/en/rankings/singles?dateWeek=2025-09-29&rankRange=0-5000,2026-03-22T00:42:28Z
atp,2025-09-29,Z355,A. Zverev,Alexander Zverev,3,5980,https://www.atptour.com/en/rankings/singles?dateWeek=2025-09-29&rankRange=0-5000,2026-03-22T00:42:28Z
atp,2025-09-29,FB98,T. Fritz,Taylor Fritz,4,4995,https://www.atptour.com/en/rankings/singles?dateWeek=2025-09-29&rankRange=0-5000,2026-03-22T00:42:28Z
atp,2025-09-29,D643,N. Djokovic,Novak Djokovic,5,4830,https://www.atptour.com/en/rankings/singles?dateWeek=2025-09-29&rankRange=0-5000,2026-03-22T00:42:28Z
atp,2025-09-29,S0S1,B. Shelton,Ben Shelton,6,4190,https://www.atptour.com/en/rankings/singles?dateWeek=2025-09-29&rankRange=0-5000,2026-03-22T00:42:28Z
atp,2025-09-29,DH58,A. de Minaur,Alex De Minaur,7,3735,https://www.atptour.com/en/rankings/singles?dateWeek=2025-09-29&rankRange=0-5000,2026-03-22T00:42:28Z
atp,2025-09-29,D0CO,J. Draper,Jack Draper,8,3590,https://www.atptour.com/en/rankings/singles?dateWeek=2025-09-29&rankRange=0-5000,2026-03-22T00:42:28Z
atp,2025-09-29,M0EJ,L. Musetti,Lorenzo Musetti,9,3555,https://www.atptour.com/en/rankings/singles?dateWeek=2025-09-29&rankRange=0-5000,2026-03-22T00:42:28Z
atp,2025-09-29,KE29,K. Khachanov,Karen Khachanov,10,3190,https://www.atptour.com/en/rankings/singles?dateWeek=2025-09-29&rankRange=0-5000,2026-03-22T00:42:28Z
atp,2025-09-29,R0DG,H. Rune,Holger Rune,11,2990,https://www.atptour.com/en/rankings/singles?dateWeek=2025-09-29&rankRange=0-5000,2026-03-22T00:42:28Z
