tour,snapshot_date,player_id,display_name,full_name,rank,rank_points,source_url,fetched_at_utc
atp,2025-01-27,S0AG,J. Sinner,Jannik Sinner,1,11830,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,Z355,A. Zverev,Alexander Zverev,2,8135,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,A0E2,C. Alcaraz,Carlos Alcaraz,3,7010,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,FB98,T. Fritz,Taylor Fritz,4,5050,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,RH16,C. Ruud,Casper Ruud,5,4160,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,D643,N. Djokovic,Novak Djokovic,6,3900,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,MM58,D. Medvedev,Daniil Medvedev,7,3780,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,DH58,A. de Minaur,Alex De Minaur,8,3735,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,PL56,T. Paul,Tommy Paul,9,3495,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,RE44,A. Rublev,Andrey Rublev,10,3130,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,D875,G. Dimitrov,Grigor Dimitrov,11,3110,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,R0DG,H. Rune,Holger Rune,12,3060,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,TE51,S. Tsitsipas,Stefanos Tsitsipas,13,3005,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,S0S1,B. Shelton,Ben Shelton,14,2980,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,HH26,U. Humbert,Ugo Humbert,15,2865,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,D0CO,J. Draper,Jack Draper,16,2680,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,M0EJ,L. Musetti,Lorenzo Musetti,17,2650,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,TD51,F. Tiafoe,Frances Tiafoe,18,2560,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,F0F1,A. Fils,Arthur Fils,19,2330,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,KE29,K. Khachanov,Karen Khachanov,20,2310,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,HB71,H. Hurkacz,Hubert Hurkacz,21,2205,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,K0AH,S. Korda,Sebastian Korda,22,2015,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,AG37,F. Auger-Aliassime,Felix Auger Aliassime,23,1855,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,L0BV,J. Lehecka,Jiri Lehecka,24,1810,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,M0FH,T. Machac,Tomas Machac,25,1805,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,P09Z,A. Popyrin,Alexei Popyrin,26,1800,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,TE30,A. Tabilo,Alejandro Tabilo,27,1705,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,TC61,J. Thompson,Jordan Thompson,28,1695,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,C0AU,F. Cerundolo,Francisco Cerundolo,29,1670,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,M0GZ,G. Mpetshi Perricard,Giovanni Mpetshi Perricard,30,1645,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,B0BI,S. Baez,Sebastian Baez,31,1600,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,MC65,G. Monfils,Gael Monfils,32,1430,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,BK40,M. Berrettini,Matteo Berrettini,33,1430,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,C0E9,F. Cobolli,Flavio Cobolli,34,1392,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,SU87,L. Sonego,Lorenzo Sonego,35,1376,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,M0QI,A. Michelsen,Alex Michelsen,36,1370,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,BT72,N. Borges,Nuno Borges,37,1345,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,J551,N. Jarry,Nicolas Jarry,38,1340,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,BK92,A. Bublik,Alexander Bublik,39,1330,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,A0FC,M. Arnaldi,Matteo Arnaldi,40,1265,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
atp,2025-01-27,N0AE,B. Nakashima,Brandon Nakashima,41,1265,https://www.atptour.com/en/rankings/singles?dateWeek=2025-01-27&rankRange=0-5000,2026-03-22T00:40:45Z
