event_date,fighter_a,fighter_b,event_title,source,source_url,captured_at,a_ko_odds_prob,a_sub_odds_prob,a_dec_odds_prob,b_ko_odds_prob,b_sub_odds_prob,b_dec_odds_prob
2015-11-07,Vitor Belfort,Dan Henderson,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.666667,0.105263,0.1,0.25,0.042463,0.065789
2015-11-07,Gilbert Burns,Rashid Magomedov,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.036036,0.183486,0.206186,0.222222,0.129534,0.406504
2015-11-07,Fabio Maldonado,Corey Anderson,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.111111,0.038462,0.112994,0.235294,0.145985,0.642857
2015-11-14,Kyle Noke,Peter Sobotta,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.086207,0.037037,0.307692,0.140845,0.232558,0.392157
2015-11-14,Ben Nguyen,Ryan Benoit,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.243902,0.101523,0.288184,0.224719,0.095147,0.228311
2015-11-14,Richard Walsh,Steve Kennedy,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.358423,0.083333,0.420168,0.060606,0.06993,0.187266
2015-11-14,Daniel Kelly,Steve Montgomery,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.129032,0.190114,0.084746,0.583333,0.125,0.172117
2015-11-14,Richie Vaculik,Danny Martinez,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.072727,0.153846,0.350877,0.215054,0.084388,0.314465
2015-11-14,Anthony Perosh,Gian Villante,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.111111,0.129032,0.064516,0.642857,0.0625,0.181818
2015-11-14,James Moontasri,Anton Zafir,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.333333,0.206186,0.3367,0.054054,0.08,0.17762
2015-11-14,Uriah Hall,Robert Whittaker,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.344828,0.086957,0.266667,0.2,0.0625,0.266667
2015-11-14,Mark Hunt,Antonio Silva,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.655172,0.032258,0.111111,0.192308,0.088496,0.115607
2015-11-14,Joanna Jedrzejczyk,Valerie Letourneau,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.75,0.066667,0.222222,0.052632,0.04,0.045455
2015-11-14,Ronda Rousey,Holly Holm,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.238095,0.649123,0.067114,0.083333,0.032258,0.047619
2015-11-14,Stefan Struve,Jared Rosholt,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.333333,0.235294,0.142857,0.129032,0.0625,0.344828
2015-11-14,Jake Matthews,Akbarh Arreola,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.333333,0.294118,0.395257,0.039139,0.067568,0.064893
2015-11-21,Alejandro Perez,Scott Jorgensen,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.135135,0.188324,0.333333,0.108108,0.142857,0.384615
2015-11-21,Hector Urbina,Bartosz Fabinski,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.078431,0.137931,0.25641,0.217391,0.130719,0.392157
2015-11-21,Valmir Lazaro,Michel Prazeres,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.194175,0.096618,0.277778,0.064516,0.165563,0.408163
2015-11-21,Cesar Arzamendia,Polo Reyes,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.363636,0.159744,0.21978,0.181818,0.084746,0.19305
2015-11-21,Vernon Ramos,Alvaro Herrera,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.181488,0.357143,0.222222,0.222222,0.124224,0.210526
2015-11-21,Erik Perez,Taylor Lapilus,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.135135,0.188324,0.333333,0.140845,0.097087,0.328947
2015-11-21,Gabriel Benitez,Andre Fili,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.06135,0.105263,0.255754,0.181818,0.224719,0.377358
2015-11-21,Horacio Gutierrez,Enrique Barzola,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.30303,0.096899,0.323625,0.11236,0.125,0.251256
2015-11-21,Efrain Escudero,Leandro Silva,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.114943,0.102041,0.30303,0.176991,0.136054,0.37037
2015-11-21,Erick Montano,Enrique Marin,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.148148,0.153846,0.174825,0.16129,0.212314,0.37037
2015-11-21,Jussier Formiga,Henry Cejudo,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.041667,0.127877,0.1,0.232558,0.058824,0.661017
2015-11-21,Ricardo Lamas,Diego Sanchez,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.25,0.166667,0.534884,0.090909,0.0625,0.136054
2015-11-21,Neil Magny,Kelvin Gastelum,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.148148,0.090909,0.15748,0.227273,0.3125,0.333333
2015-11-28,Yui Chul Nam,Mike de la Torre,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.217391,0.057971,0.31348,0.240964,0.1,0.246914
2015-11-28,Dominique Steele,Dong Hyun Ma,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.155763,0.192308,0.297619,0.238095,0.088261,0.21645
2015-11-28,Ning Guangyou,Marco Beltran,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.273973,0.083333,0.357143,0.108108,0.121212,0.25641
2015-11-28,Yao Zhikui,Fredy Serrano,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.12987,0.080321,0.285714,0.243902,0.06689,0.373134
2015-11-28,Seohee Ham,Cortney Casey,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.086957,0.063694,0.357143,0.186916,0.169492,0.334448
2015-11-28,Benson Henderson,Jorge Masvidal,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.150376,0.141844,0.50495,0.114286,0.142045,0.2
2015-11-28,Dongi Yang,Jake Collier,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.266667,0.071276,0.2,0.18018,0.108696,0.37594
2015-11-28,Yoshihiro Akiyama,Alberto Mina,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.222222,0.121803,0.348432,0.196078,0.176056,0.151515
2015-11-28,Dong Hyun Kim,Dominic Waters,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.307692,0.217391,0.469484,0.074074,0.057143,0.080064
2015-11-28,Dooho Choi,Sam Sicilia,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.52381,0.112613,0.166945,0.155039,0.093023,0.176991
2015-11-28,Tae Hyun Bang,Leo Kuntz,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.16,0.121359,0.153846,0.2,0.285714,0.344828
2015-12-10,Danny Roberts,Nathan Coy,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.384615,0.085106,0.208333,0.126582,0.15748,0.333333
2015-12-10,Omari Akhmedov,Sergio Moraes,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.3125,0.04902,0.333333,0.068966,0.266667,0.190476
2015-12-10,Kailin Curran,Emily Peters Kagan,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.20202,0.151286,0.555556,0.057971,0.052219,0.210526
2015-12-10,Zubaira Tukhugov,Phillipe Nover,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.357143,0.065574,0.454545,0.060606,0.093023,0.176991
2015-12-10,Santiago Ponzinibbio,Andreas Stahl,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.289855,0.117096,0.35461,0.089286,0.06689,0.27027
2015-12-10,Rose Namajunas,Paige VanZant,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.095238,0.285714,0.142857,,,
2015-12-10,Tim Means,John Howard,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.350877,0.115207,0.421941,0.074074,0.070522,0.181818
2015-12-10,Elias Theodorou,Thiago Santos,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.204082,0.185185,0.383142,0.222222,0.07326,0.170648
2015-12-10,Sage Northcutt,Cody Pfister,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.52381,0.331126,0.239234,0.071429,0.04,0.066667
2015-12-10,Jim Miller,Michael Chiesa,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.095238,0.192308,0.357143,0.129032,0.166667,0.307692
2015-12-10,Aljamain Sterling,Johnny Eduardo,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.195695,0.344828,0.444444,0.095238,0.041754,0.10846
2015-12-11,Gabriel Gonzaga,Konstantin Erokhin,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.25,0.263158,0.111111,0.5,0.0625,0.072939
2015-12-11,Julian Erosa,Marcin Wrzosek,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.172414,0.09901,0.343643,0.222222,0.084034,0.321543
2015-12-11,Chris Gruetzemacher,Abner Lloveras,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.142857,0.12987,0.408163,0.15625,0.133156,0.277778
2015-12-11,Joby Sanchez,Geane Herrera,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.190476,0.1,0.322581,0.121212,0.177305,0.292398
2015-12-11,Ryan LaFlare,Mike Pierce,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,,,,0.125,0.063816,0.235294
2015-12-11,Joe Lauzon,Evan Dunham,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.16,0.181818,0.2,0.148148,0.117647,0.444444
2015-12-11,Edson Barboza,Tony Ferguson,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.173913,0.068966,0.235294,0.235294,0.25,0.285714
2015-12-11,Artem Lobov,Ryan Hall,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.392157,0.072569,0.238095,0.082781,0.333333,0.117647
2015-12-11,Frankie Edgar,Chad Mendes,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.153846,0.076923,0.425532,0.235294,0.076923,0.25
2015-12-11,Tatsuya Kawajiri,Jason Knight,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.125,0.289855,0.454545,0.079681,0.166667,0.189036
2015-12-12,Joe Proctor,Magomed Mustafaev,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.076046,0.061728,0.176991,0.37037,0.127389,0.377358
2015-12-12,John Makdessi,Yancy Medeiros,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.350877,0.070922,0.282486,0.155039,0.134228,0.215054
2015-12-12,Leonardo Santos,Kevin Lee,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.04158,0.065147,0.127389,0.235294,0.240385,0.469484
2015-12-12,Tecia Torres,Jocelyn Jones-Lybarger,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.142857,0.111111,0.62963,0.12987,0.095147,0.137931
2015-12-12,Court McGee,Marcio Alexandre Junior,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.142857,0.182149,0.416667,,,
2015-12-12,Warlley Alves,Colby Covington,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.133333,0.222222,0.25,0.16,0.117647,0.363636
2015-12-12,Chris Weidman,Luke Rockhold,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.273973,0.125,0.285714,0.16,0.173913,0.210526
2015-12-12,Urijah Faber,Frankie Saenz,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.181818,0.37037,0.444444,0.047619,0.038462,0.148148
2015-12-12,Demian Maia,Gunnar Nelson,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.090909,0.190476,0.363636,0.166667,0.125,0.285714
2015-12-12,Jacare Souza,Yoel Romero,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.140845,0.266667,0.322581,0.322581,0.038462,0.173913
2015-12-12,Max Holloway,Jeremy Stephens,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.266667,0.16,0.52381,0.129032,0.047619,0.090909
2015-12-12,Jose Aldo,Conor McGregor,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.227273,0.142857,0.222222,0.425532,0.058824,0.142857
2015-12-19,Francis Ngannou,Luis Henrique,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.384615,0.17301,0.110619,0.235294,0.155039,0.155521
2015-12-19,Hayder Hassan,Vicente Luque,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.303951,0.065574,0.176991,0.142857,0.15873,0.359712
2015-12-19,Kamaru Usman,Leon Edwards,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.16,0.194553,0.478469,0.222222,0.060606,0.166113
2015-12-19,Nik Lentz,Danny Castillo,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.148148,0.097276,0.37037,0.145985,0.098522,0.321543
2015-12-19,Josh Samman,Tamdan McCrory,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.263158,0.221729,0.263158,0.20202,0.166667,0.125
2015-12-19,Sarah Kaufman,Valentina Shevchenko,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.149254,0.075758,0.434783,0.17094,0.084388,0.277778
2015-12-19,Charles Oliveira,Myles Jury,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.083333,0.240964,0.153846,0.307692,0.081301,0.3125
2015-12-19,Randa Markos,Karolina Kowalkiewicz,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.06006,0.186916,0.454545,0.103093,0.090498,0.285714
2015-12-19,Michael Johnson,Nate Diaz,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.261097,0.071429,0.530516,0.076923,0.153846,0.111111
2015-12-19,Junior Dos Santos,Alistair Overeem,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.666667,0.052632,0.142857,0.166667,0.052632,0.153846
2015-12-19,Rafael Dos Anjos,Donald Cerrone,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.173913,0.142857,0.454545,0.190476,0.125,0.153846
2015-12-19,CB Dollaway,Nate Marquardt,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.416667,0.134048,0.353357,0.125,0.090909,0.117233
2016-01-02,Justine Kish,Nina Ansaroff,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.141844,0.141443,0.492611,,,
2016-01-02,Michael McDonald,Masanori Kanehara,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.512195,0.133333,0.30303,0.067114,0.039604,0.138889
2016-01-02,Joe Soto,Michinori Tanaka,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.148148,0.11655,0.286533,0.15625,0.153846,0.361011
2016-01-02,Dustin Poirier,Joe Duffy,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.2,0.108108,0.181818,0.333333,0.235294,0.181818
2016-01-02,Scott Holtzman,Drew Dober,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.210526,0.129032,0.408163,0.074074,0.061728,0.294118
2016-01-02,Kyle Noke,Alex Morono,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.206186,0.128041,0.5,0.138889,0.09311,0.105263
2016-01-02,Robbie Lawler,Carlos Condit,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.266667,0.047619,0.285714,0.235294,0.117647,0.25
2016-01-02,Abel Trujillo,Tony Sims,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.294118,0.054795,0.186916,0.363636,0.115207,0.208333
2016-01-02,Diego Brandao,Brian Ortega,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.142857,0.090909,0.222222,0.25,0.30303,0.210526
2016-01-02,Lorenz Larkin,Albert Tumenov,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.153846,0.052632,0.190476,0.487805,0.0625,0.25
2016-01-02,Stipe Miocic,Andrei Arlovski,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.392157,0.052632,0.333333,0.208333,0.052632,0.166667
2016-01-02,Sheldon Westcott,Edgar Garcia,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.146843,0.363636,0.207039,0.208333,0.097087,0.181818
2016-01-17,Paul Felder,Daron Cruickshank,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.434783,0.1,0.31348,0.133333,0.044346,0.20202
2016-01-17,Chris Wade,Mehdi Baghdad,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.088889,0.266667,0.526066,0.142857,0.048662,0.13245
2016-01-17,Francimar Barroso,Elvis Mutapcic,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.150376,0.093897,0.253165,0.285714,0.117096,0.293255
2016-01-17,Rob Font,Joey Gomez,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.4,0.1,0.251889,0.238095,0.076453,0.107527
2016-01-17,Ilir Latifi,Sean O'Connell,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.416667,0.196078,0.222222,0.176991,0.072202,0.133333
2016-01-17,Maximo Blanco,Luke Sanders,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.25,0.08658,0.292398,0.148148,0.084746,0.344828
2016-01-17,Charles Rosa,Kyle Bochniak,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.188679,0.357143,0.268817,0.133333,0.071942,0.186916
2016-01-17,Tim Boetsch,Ed Herman,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.327869,0.108225,0.285714,0.1,0.166667,0.227273
2016-01-17,Ross Pearson,Francisco Trinaldo,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.176991,0.044444,0.429185,0.173913,0.141844,0.25
2016-01-17,Travis Browne,Matt Mitrione,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.454545,0.166667,0.1,0.37037,0.047619,0.1
2016-01-17,Patrick Cote,Ben Saunders,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.20202,0.048662,0.307692,0.149031,0.224719,0.266667
2016-01-17,Anthony Pettis,Eddie Alvarez,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.307692,0.235294,0.333333,0.090909,0.052632,0.2
2016-01-17,TJ Dillashaw,Dominick Cruz,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.238095,0.068966,0.37037,0.166667,0.066667,0.307692
2016-01-30,Anthony Rocco Martin,Felipe Olivieri,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.111359,0.363636,0.222222,0.15873,0.144928,0.21645
2016-01-30,Matt Dwyer,Randy Brown,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.294118,0.109769,0.131579,0.307692,0.16129,0.19685
2016-01-30,Alex Caceres,Masio Fullen,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.181818,0.416667,0.31746,0.166667,0.071429,0.198807
2016-01-30,George Sullivan,Alexander Yakovlev,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.190476,0.05571,0.30303,0.112994,0.125,0.408163
2016-01-30,Dustin Ortiz,Wilson Reis,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.181818,0.111111,0.565217,0.072727,0.130719,0.194175
2016-01-30,Olivier Aubin-Mercier,Diego Ferreira,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.141844,0.143885,0.583333,0.133333,0.131579,0.149254
2016-01-30,Tarec Saffiedine,Jake Ellenberger,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.2,0.096246,0.530516,0.181818,0.064935,0.15748
2016-01-30,Sage Northcutt,Bryan Barberena,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.344828,0.235294,0.294118,0.173913,0.104275,0.121951
2016-01-30,Iuri Alcantara,Jimmie Rivera,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.178571,0.174216,0.166945,0.155763,0.043478,0.512195
2016-01-30,Josh Barnett,Ben Rothwell,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.125,0.285714,0.277778,0.307692,0.076923,0.148148
2016-01-30,Anthony Johnson,Ryan Bader,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.666667,0.0625,0.1,0.095238,0.129032,0.137931
2016-01-30,Rafael Natal,Kevin Casey,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.153846,0.116959,0.416667,0.223214,0.153846,0.116279
2016-02-06,Mike Pyle,Sean Spencer,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.146199,0.25,0.182149,0.294118,0.07874,0.31746
2016-02-06,Mickey Gall,Mike Jackson,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.231481,0.555556,0.155521,0.105263,0.054945,0.095238
2016-02-06,Noad Lahat,Diego Rivas,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.141243,0.454545,0.280112,0.078431,0.049505,0.185185
2016-02-06,Ray Borg,Justin Scoggins,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.091659,0.322581,0.355872,0.095238,0.042463,0.238095
2016-02-06,Derrick Lewis,Damian Grabowski,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.384615,0.088106,0.127389,0.232558,0.222222,0.181818
2016-02-06,Joshua Burkman,KJ Noons,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.152905,0.266667,0.248139,0.25,0.067797,0.235294
2016-02-06,Artem Lobov,Alex White,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.357143,0.071429,0.244499,0.212766,0.147929,0.189753
2016-02-06,Ovince Saint Preux,Rafael Feijao,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.565217,0.190114,0.147275,,,
2016-02-06,Roy Nelson,Jared Rosholt,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.5,0.05814,0.094251,0.146628,0.052632,0.377358
2016-02-06,Johny Hendricks,Stephen Thompson,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.3125,0.087336,0.393701,0.222222,0.045455,0.136612
2016-02-06,Joseph Benavidez,Zach Makovsky,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.10989,0.188679,0.596774,0.081633,0.04662,0.15748
2016-02-06,Misha Cirkunov,Alex Nicholson,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.37037,0.526066,0.122249,0.111111,0.049875,0.054054
2016-02-21,Daniel Sarafian,Oluwale Bamgbose,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.190476,0.37037,0.136986,0.327869,0.066667,0.107411
2016-02-21,Lauren Murphy,Kelly Faszholz,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.210526,0.13089,0.516908,0.058309,0.074074,0.201207
2016-02-21,Marion Reneau,Ashlee Evans-Smith,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.2,0.246914,0.301205,0.190476,0.085106,0.192308
2016-02-21,Jonavin Webb,Nathan Coy,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.294118,0.290698,0.289855,0.09009,0.057143,0.225734
2016-02-21,Anthony Smith,Leonardo Augusto Leleco,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.262467,0.133333,0.265252,0.229885,0.178891,0.146199
2016-02-21,Anthony Hamilton,Shamil Abdurakhimov,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.327869,0.081633,0.154083,0.3125,0.135135,0.19084
2016-02-21,Alex Garcia,Sean Strickland,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.138889,0.151515,0.350877,0.172117,0.11976,0.289017
2016-02-21,Dennis Bermudez,Tatsuya Kawajiri,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.222222,0.235294,0.462963,0.054795,0.1,0.17094
2016-02-21,Chris Camozzi,Joe Riggs,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.246914,0.161551,0.384615,0.090909,0.1,0.230415
2016-02-21,Donald Cerrone,Alex Oliveira,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.25974,0.340136,0.221729,0.190476,0.076923,0.124224
2016-02-21,James Krause,Shane Campbell,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.181818,0.246914,0.248756,0.206186,0.072464,0.227273
2016-02-21,Cody Garbrandt,Augusto Mendes,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.52381,0.108225,0.294118,0.050633,0.142857,0.173913
2016-02-21,Derek Brunson,Roan Carneiro,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.454545,0.114811,0.344828,0.124224,0.115075,0.07758
2016-02-27,Arnold Allen,Yaotzin Meza,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.240964,0.170358,0.416667,0.067797,0.114286,0.16
2016-02-27,David Teymur,Martin Svensson,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.3125,0.057971,0.298507,0.07874,0.166667,0.293255
2016-02-27,Teemu Packalen,Thibault Gouti,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.153846,0.163934,0.310559,0.176991,0.146199,0.285714
2016-02-27,Daniel Omielanczuk,Jarjis Danho,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.333333,0.185185,0.217865,0.298507,0.057637,0.194175
2016-02-27,Bradley Scott,Krzysztof Jotko,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.162602,0.147059,0.243902,0.135135,0.098912,0.458716
2016-02-27,Norman Parke,Rustam Khabilov,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.063492,0.048193,0.266667,0.181818,0.15873,0.47619
2016-02-27,Mike Wilkinson,Makwan Amirkhani,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.172414,0.151286,0.181818,0.142857,0.363636,0.233645
2016-02-27,Francisco Rivera,Brad Pickett,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.416667,0.062112,0.238095,0.127226,0.140845,0.259067
2016-02-27,Tom Breese,Keita Nakamura,,kaggle_mdabbert_bestfightodds,,2024-12-14T00:00:00Z,0.636364,0.194175,0.168634,0.05,0.0625,0.0625
