tour,player_id,full_name,first_name,last_name,country_code,country_name,birth_date,birth_place,hand_code,hand_description,backhand_code,backhand_description,height_cm,weight_kg,pro_year,coach,active_status,active_status_description,current_singles_rank,current_singles_rank_source,current_doubles_rank,profile_url,source_api_url,source_page_url,source_kind,fetch_status,fetched_at_utc,observed_rows,latest_observed_event_date,error,source_notes
wta,113079,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/113079,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:25:01Z,,,Official WTA player API returned 404.,
wta,120420,Varvara Lepchenko,Varvara,Lepchenko,USA,United States,1986-05-21,"Tashkent, Uzbekistan",L,Left-Handed,,,180.0,,,Juan Mateus,,,155.0,profile_current,322.0,https://www.wtatennis.com/players/120420/varvara-lepchenko/,https://api.wtatennis.com/tennis/players/120420,https://www.wtatennis.com/players/120420/varvara-lepchenko/,wta_official_api_plus_profile_page,ok,2026-03-21T20:30:05Z,,,,
wta,179300,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/179300,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:22:11Z,,,Official WTA player API returned 404.,
wta,18251,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/18251,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:30:07Z,,,Official WTA player API returned 404.,
wta,200033,Renata Tomanova,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/200033,,wta_official_api_plus_profile_page,name_mismatch,2026-03-21T20:29:05Z,,,"Official WTA profile name mismatch: expected 'Serena Williams', got 'Renata Tomanova'.",
wta,200748,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/200748,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:30:07Z,,,Official WTA player API returned 404.,
wta,201318,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201318,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:21:37Z,,,Official WTA player API returned 404.,
wta,201325,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201325,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:28:55Z,,,Official WTA player API returned 404.,
wta,201329,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201329,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:30:08Z,,,Official WTA player API returned 404.,
wta,201366,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201366,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:21:30Z,,,Official WTA player API returned 404.,
wta,201427,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201427,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:20:16Z,,,Official WTA player API returned 404.,
wta,201435,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201435,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:25:23Z,,,Official WTA player API returned 404.,
wta,201444,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201444,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:29:29Z,,,Official WTA player API returned 404.,
wta,201458,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201458,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:30:13Z,,,Official WTA player API returned 404.,
wta,201465,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201465,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:25:35Z,,,Official WTA player API returned 404.,
wta,201466,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201466,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:25:09Z,,,Official WTA player API returned 404.,
wta,201478,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201478,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:30:05Z,,,Official WTA player API returned 404.,
wta,201481,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201481,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:29:37Z,,,Official WTA player API returned 404.,
wta,201483,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201483,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:26:23Z,,,Official WTA player API returned 404.,
wta,201492,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201492,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:20:47Z,,,Official WTA player API returned 404.,
wta,201493,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201493,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:20:52Z,,,Official WTA player API returned 404.,
wta,201496,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201496,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:22:01Z,,,Official WTA player API returned 404.,
wta,201499,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201499,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:20:34Z,,,Official WTA player API returned 404.,
wta,201506,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201506,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:28:57Z,,,Official WTA player API returned 404.,
wta,201513,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201513,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:28:49Z,,,Official WTA player API returned 404.,
wta,201514,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201514,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:29:25Z,,,Official WTA player API returned 404.,
wta,201516,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201516,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:23:41Z,,,Official WTA player API returned 404.,
wta,201518,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201518,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:30:41Z,,,Official WTA player API returned 404.,
wta,201520,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201520,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:28:17Z,,,Official WTA player API returned 404.,
wta,201527,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201527,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:29:27Z,,,Official WTA player API returned 404.,
wta,201533,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201533,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:29:07Z,,,Official WTA player API returned 404.,
wta,201534,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201534,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:21:21Z,,,Official WTA player API returned 404.,
wta,201535,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201535,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:22:21Z,,,Official WTA player API returned 404.,
wta,201539,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201539,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:22:11Z,,,Official WTA player API returned 404.,
wta,201540,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201540,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:25:37Z,,,Official WTA player API returned 404.,
wta,201545,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201545,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:20:42Z,,,Official WTA player API returned 404.,
wta,201548,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201548,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:19:59Z,,,Official WTA player API returned 404.,
wta,201549,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201549,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:28:20Z,,,Official WTA player API returned 404.,
wta,201551,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201551,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:21:11Z,,,Official WTA player API returned 404.,
wta,201554,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201554,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:30:24Z,,,Official WTA player API returned 404.,
wta,201568,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201568,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:25:37Z,,,Official WTA player API returned 404.,
wta,201585,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201585,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:29:15Z,,,Official WTA player API returned 404.,
wta,201586,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201586,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:24:13Z,,,Official WTA player API returned 404.,
wta,201590,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201590,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:20:16Z,,,Official WTA player API returned 404.,
wta,201593,,,,,,,,,,,,,,,,,,,,,,https://api.wtatennis.com/tennis/players/201593,,wta_official_api_plus_profile_page,not_found,2026-03-21T20:24:23Z,,,Official WTA player API returned 404.,
